scoutId,regio2,regio3,street,houseNumber,geo_plz,totalRent,baseRent,serviceCharge,livingSpace,noRooms,floor,numberOfFloors,balcony,cellar,hasKitchen,garden,lift,petsAllowed,typeOfFlat,heatingType,condition,interiorQual,yearConstructed,lastRefurbish,newlyConst,energyEfficiencyClass,noParkSpaces
111276155,Berlin,Spandau_Spandau,Eiswerder Stra&szlig;e,17H,13585,955.0,710.0,185.0,61.0,2.0,2.0,3.0,True,False,True,True,True,no,apartment,central_heating,refurbished,luxury,1920.0,2017.0,False,,
107355724,Berlin,Britz_Neukölln,Holzmindener Str.,9,12347,800.23,571.27,228.96,67.72,3.0,0.0,,True,True,False,False,True,,ground_floor,gas_heating,well_kept,,1963.0,,False,,
111185221,Berlin,Spandau_Spandau,Emdenzeile,4,13585,394.0,320.0,44.0,28.0,1.0,0.0,2.0,False,False,True,False,False,negotiable,,central_heating,first_time_use_after_refurbishment,normal,1880.0,2019.0,False,,
115657928,Berlin,Kreuzberg_Kreuzberg,Stallschreiberstr.,50,10969,929.23,721.66,207.57,56.16,2.0,2.0,,True,True,False,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1959.0,,False,,
114973445,Berlin,Mitte_Mitte,Sophienstr.,9,10178,3226.99,2902.46,324.53,131.93,5.0,1.0,0.0,True,False,True,False,False,,apartment,central_heating,,,1879.0,,False,,
110967434,Berlin,Tegel_Reinickendorf,no_information,,13507,724.83,564.83,90.0,50.58,2.0,3.0,,False,False,False,False,False,,apartment,central_heating,modernized,normal,1954.0,,False,,
111017940,Berlin,Reinickendorf_Reinickendorf,Eichborndamm,96,13403,750.0,650.0,60.0,41.21,1.0,3.0,4.0,True,False,True,False,False,,apartment,district_heating,well_kept,,1915.0,,False,D,
73781033,Berlin,Friedrichshagen_Köpenick,Dreiserstr.,9,12587,499.0,399.0,60.0,41.0,1.0,1.0,3.0,False,False,True,False,False,negotiable,half_basement,central_heating,well_kept,sophisticated,1893.0,2015.0,False,,
114393192,Berlin,Zehlendorf_Zehlendorf,Teltower Damm,203 b,14167,1310.66,1045.66,265.0,74.53,2.0,2.0,3.0,False,False,True,False,True,,apartment,,well_kept,,,,False,,
113852252,Berlin,Heinersdorf_Weißensee,Romain-Rolland-Stra&szlig;e,69B,13089,930.0,830.0,100.0,33.65,2.0,2.0,2.0,True,False,True,False,False,,other,floor_heating,,sophisticated,2019.0,,True,,
111408627,Berlin,Reinickendorf_Reinickendorf,Zermatter Stra&szlig;e,11,13407,866.0,703.94,105.0,55.74,2.5,1.0,4.0,False,False,True,False,False,,apartment,district_heating,well_kept,,1925.0,,False,D,
112968300,Berlin,Köpenick_Köpenick,Friedrichshagener Stra&szlig;e,2,12555,809.0,644.0,165.0,53.6,2.0,0.0,5.0,False,True,True,False,True,,ground_floor,floor_heating,first_time_use,sophisticated,,,False,,
114746289,Berlin,Friedrichshain_Friedrichshain,Erich-Nehlhans-Str.,19,10247,1927.5,1690.0,237.5,95.0,3.0,5.0,6.0,True,True,True,False,True,negotiable,apartment,floor_heating,first_time_use,sophisticated,2018.0,,False,B,1.0
115696187,Berlin,Mitte_Mitte,Invalidenstr.,102,10115,1640.0,1380.0,260.0,92.36,3.0,1.0,,False,False,False,False,False,,apartment,gas_heating,,,1900.0,,False,,
115521464,Berlin,Biesdorf_Marzahn,Blumberger Damm,4,12683,470.56,334.0,136.56,37.28,1.0,5.0,,True,False,False,False,True,,apartment,district_heating,,,1983.0,,False,,
89321681,Berlin,Wilmersdorf_Wilmersdorf,Seesener Str.,40-47,10711,1426.65,1123.54,198.03,80.83,3.0,4.0,6.0,True,True,True,False,True,,apartment,district_heating,first_time_use,sophisticated,2016.0,,False,B,
114858193,Berlin,Tegel_Reinickendorf,Berliner Str.,1A,13507,1471.0,1099.0,372.0,82.67,3.0,3.0,,True,True,False,False,False,,apartment,central_heating,modernized,,1910.0,,False,F,
111423832,Berlin,Staaken_Spandau,Heerstr.,435,13593,804.27,486.27,318.0,77.98,3.0,4.0,,True,False,False,False,True,,apartment,night_storage_heater,,,1974.0,,False,,
101477241,Berlin,Friedrichsfelde_Lichtenberg,Alt-Friedrichsfelde,122,10315,749.0,596.0,153.0,62.81,2.0,1.0,4.0,True,False,False,False,False,negotiable,apartment,central_heating,,,1910.0,,False,,
112777414,Berlin,Mitte_Mitte,no_information,,10243,1650.0,1500.0,150.0,54.0,2.0,2.0,7.0,False,False,True,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1953.0,,False,,
106864379,Berlin,Tiergarten_Tiergarten,Potsdamer Str.,98,10785,2870.0,2296.0,328.0,164.0,4.0,0.0,5.0,True,True,True,False,True,negotiable,apartment,,first_time_use,luxury,1900.0,2018.0,False,,
113373018,Berlin,Charlottenburg_Charlottenburg,Neue Kantstra&szlig;e,29-30,14057,753.47,613.47,140.0,47.19,2.0,5.0,6.0,True,False,True,False,True,,apartment,self_contained_central_heating,well_kept,normal,1965.0,2019.0,False,,1.0
111247973,Berlin,Dahlem_Zehlendorf,no_information,,14195,1104.0,954.0,150.0,60.0,2.0,1.0,4.0,False,True,False,False,True,,apartment,district_heating,first_time_use,luxury,2019.0,,True,C,
115653828,Berlin,Neukölln_Neukölln,Maybachufer,41,12047,1244.95,1075.95,143.0,71.73,2.0,3.0,6.0,True,True,True,False,True,negotiable,apartment,district_heating,refurbished,normal,1980.0,2018.0,False,,
107081738,Berlin,Spandau_Spandau,Hainleiteweg,13,13589,859.67,595.93,263.74,71.56,2.0,15.0,,True,True,False,False,True,,apartment,district_heating,modernized,,1966.0,,False,,
113337663,Berlin,Schöneberg_Schöneberg,Wexstra&szlig;e,13-15,10825,647.0,530.0,117.0,23.37,1.0,,6.0,True,False,True,False,True,no,ground_floor,floor_heating,mint_condition,sophisticated,2018.0,2019.0,False,,
113388046,Berlin,Reinickendorf_Reinickendorf,Residenzstr.,117,13409,1179.0,899.0,280.0,81.91,3.0,3.0,,True,False,False,False,False,negotiable,apartment,central_heating,well_kept,,1974.0,,False,F,
106909307,Berlin,Dahlem_Zehlendorf,Fabeckstra&szlig;e,50,14195,2216.93,1733.93,297.0,148.53,4.0,0.0,2.0,True,False,True,True,False,negotiable,maisonette,floor_heating,first_time_use_after_refurbishment,sophisticated,1986.0,2018.0,False,E,1.0
111390726,Berlin,Schöneberg_Schöneberg,Wormser Str.,6,10789,1913.95,1615.95,298.0,107.73,4.0,1.0,6.0,True,True,True,False,True,negotiable,apartment,central_heating,well_kept,normal,1990.0,,False,,
109768732,Berlin,Tiergarten_Tiergarten,Melanchthonstr.,18,10557,1270.0,1107.0,163.0,65.12,2.0,1.0,6.0,True,True,True,True,True,negotiable,apartment,central_heating,modernized,normal,1964.0,2019.0,False,A,
111056583,Berlin,Lankwitz_Steglitz,no_information,,12249,550.0,443.8,66.2,42.2,1.0,2.0,2.0,True,False,False,False,False,,apartment,oil_heating,well_kept,normal,1968.0,,False,D,
112884123,Berlin,Mitte_Mitte,Linienstra&szlig;e,220/221,10119,2970.0,2600.0,370.0,121.31,4.0,1.0,5.0,True,False,True,False,True,,apartment,floor_heating,first_time_use,,2019.0,2019.0,True,,
112814914,Berlin,Mitte_Mitte,Friedrichstra&szlig;e,88/89,10117,6985.0,4835.0,2150.0,310.0,5.0,0.0,7.0,True,True,True,False,True,,apartment,central_heating,mint_condition,,2010.0,2018.0,False,,1.0
104879659,Berlin,Neukölln_Neukölln,Sonnenallee,99,12045,1450.0,1350.0,100.0,80.5,3.0,4.0,,False,False,True,False,False,,apartment,self_contained_central_heating,,,1900.0,,False,,
88464705,Berlin,Lankwitz_Steglitz,Trachenbergring,7,12249,1890.0,1490.0,400.0,155.0,5.0,2.0,2.0,True,True,False,False,False,negotiable,roof_storey,central_heating,well_kept,sophisticated,,,False,,
114189837,Berlin,Tiergarten_Tiergarten,Invalidenstra&szlig;e H,77,10557,2177.0,1900.0,277.0,92.0,3.0,5.0,6.0,True,True,True,False,True,,apartment,central_heating,mint_condition,,2019.0,,True,A_PLUS,1.0
111319111,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Wichertstr.,46,10439,1530.0,1420.0,110.0,100.0,3.0,4.0,5.0,True,True,True,False,False,,apartment,central_heating,well_kept,sophisticated,1911.0,1997.0,False,,
110745983,Berlin,Grünau_Köpenick,Teichmummelring,67,12527,970.23,790.25,113.8,63.22,2.0,2.0,,True,True,True,False,True,,apartment,floor_heating,,,2017.0,,False,C,
83056033,Berlin,Tiergarten_Tiergarten,Potsdamer Str.,103,10785,1049.0,843.0,206.0,90.19,2.0,4.0,,False,False,False,False,False,negotiable,apartment,self_contained_central_heating,modernized,sophisticated,1862.0,,False,,
107004770,Berlin,Neu_Hohenschönhausen_Hohenschönhausen,Wustrower Stra&szlig;e,17,13051,673.0,559.0,114.0,47.54,2.0,3.0,,True,True,False,False,True,,apartment,district_heating,modernized,,1984.0,,False,,
114583093,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,19,10557,2508.24,2149.92,238.88,119.44,3.0,0.0,6.0,True,True,True,True,True,negotiable,ground_floor,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,B,
110994487,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,no_information,,10437,1800.0,1600.0,200.0,70.0,2.0,4.0,,True,False,True,False,True,,apartment,,,,,2013.0,False,,
106643934,Berlin,Schöneberg_Schöneberg,motzstrass 47,47,10777,1290.0,990.0,300.0,84.0,4.0,3.0,5.0,True,False,True,True,True,yes,apartment,self_contained_central_heating,need_of_renovation,simple,1965.0,2013.0,False,,1.0
111061207,Berlin,Charlottenburg_Charlottenburg,Heckerdamm,269,13627,1657.2,1292.2,190.0,100.0,4.0,,2.0,True,True,False,True,True,,raised_ground_floor,district_heating,mint_condition,sophisticated,2015.0,,False,NO_INFORMATION,
113861807,Berlin,Tiergarten_Tiergarten,Gotzkowskystr.,4,10555,815.0,733.36,81.64,45.0,1.0,2.0,4.0,False,False,True,False,False,,apartment,self_contained_central_heating,well_kept,sophisticated,1976.0,,False,E,
105386788,Berlin,Charlottenburg_Charlottenburg,Karolingerplatz,x,14052,1798.0,1587.0,129.0,105.8,3.0,2.0,3.0,False,False,True,False,False,negotiable,apartment,floor_heating,mint_condition,sophisticated,1922.0,2018.0,False,,
106895216,Berlin,Wilmersdorf_Wilmersdorf,Berliner Stra&szlig;e,47,10713,1390.0,1190.0,200.0,67.03,2.0,2.0,6.0,True,True,True,False,True,,apartment,gas_heating,mint_condition,sophisticated,2015.0,,False,,
106519517,Berlin,Lichterfelde_Steglitz,Kaiserstr.,4c,12209,2080.35,1979.64,73.85,67.14,2.0,3.0,3.0,True,True,True,True,True,,roof_storey,heat_pump,first_time_use,sophisticated,2018.0,,True,,
113358324,Berlin,Staaken_Spandau,Weinmeisterhornweg,176C,13593,810.0,557.66,252.34,66.07,2.0,1.0,,True,False,False,False,False,,apartment,district_heating,well_kept,,1994.0,,False,F,
113590974,Berlin,Tiergarten_Tiergarten,L&uuml;becker Str.,47,10559,1319.0,999.0,320.0,92.7,3.0,4.0,4.0,False,False,False,False,False,negotiable,apartment,central_heating,well_kept,normal,1998.0,,False,NO_INFORMATION,
111396886,Berlin,Niederschönhausen_Pankow,Tschaikowskistra&szlig;e,62,13156,2390.45,1989.78,400.67,216.28,5.0,2.0,3.0,True,True,False,False,False,,apartment,central_heating,,,1921.0,,False,,
115526840,Berlin,Reinickendorf_Reinickendorf,Pankower Allee,75a,13409,560.0,450.0,110.0,35.0,1.0,1.0,3.0,False,True,True,False,False,negotiable,apartment,,fully_renovated,,1963.0,,False,E,
110859917,Berlin,Staaken_Spandau,Heerstr.,418,13587,689.0,449.0,140.0,64.0,2.0,,,False,False,False,False,False,negotiable,ground_floor,central_heating,modernized,normal,1974.0,2019.0,False,,
113793130,Berlin,Mariendorf_Tempelhof,Dardanellenweg,54B,12109,725.21,542.4,182.81,62.01,3.0,2.0,,True,True,False,False,False,,apartment,gas_heating,modernized,,1963.0,,False,,
106469430,Berlin,Grünau_Köpenick,K&ouml;nigsseestr.,10,12527,1959.0,1589.0,210.0,158.83,4.0,5.0,5.0,True,True,True,False,True,negotiable,roof_storey,central_heating,well_kept,normal,1900.0,2003.0,False,,
106881080,Berlin,Charlottenburg_Charlottenburg,Schl&uuml;terstra&szlig;e,72a,10625,845.0,780.0,35.0,28.11,1.0,0.0,5.0,True,True,True,False,True,no,ground_floor,central_heating,first_time_use,sophisticated,2018.0,,True,B,
114264073,Berlin,Lichtenberg_Lichtenberg,Im Lindenhof,1,10365,796.0,632.0,164.0,47.0,2.0,0.0,4.0,True,True,True,True,True,negotiable,raised_ground_floor,central_heating,first_time_use_after_refurbishment,luxury,1895.0,2019.0,False,B,
113868873,Berlin,Marienfelde_Tempelhof,Malteserstra&szlig;e,148,12277,988.0,861.0,127.0,26.0,1.0,1.0,4.0,False,False,False,False,False,no,apartment,,,,2019.0,,True,,
115493351,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Kollwitzstra&szlig;e,48,10405,1440.0,1200.0,,63.0,2.0,,,True,False,True,True,True,,apartment,,,,,,False,,
93218855,Berlin,Friedrichshagen_Köpenick,B&ouml;lschestra&szlig;e,63,12587,1725.0,1465.0,170.0,112.0,3.0,4.0,4.0,True,True,False,True,True,,terraced_flat,gas_heating,mint_condition,sophisticated,,,False,,
106216300,Berlin,Friedrichshain_Friedrichshain,Stralauer Platz,38/39,10243,1437.26,1284.36,91.74,61.16,2.0,5.0,11.0,True,False,True,False,True,no,apartment,floor_heating,first_time_use,sophisticated,2018.0,2018.0,True,,
115671545,Berlin,Kreuzberg_Kreuzberg,no_information,,10965,1540.0,1300.0,120.0,84.49,3.0,2.0,,False,False,True,False,True,,apartment,district_heating,,,2011.0,,False,,
106319981,Berlin,Friedrichshain_Friedrichshain,Stralauer Platz,35,10243,1741.73,1548.2,116.12,77.41,3.0,3.0,11.0,True,False,True,False,True,no,apartment,floor_heating,first_time_use,sophisticated,,2018.0,False,,
115582428,Berlin,Schöneberg_Schöneberg,Cranachstra&szlig;e,45,12157,849.0,699.0,150.0,58.0,1.0,5.0,3.0,True,False,False,False,True,negotiable,apartment,central_heating,,,1900.0,,False,,
115694160,Berlin,Kreuzberg_Kreuzberg,Alexandrinenstr.,122,10969,957.31,754.55,202.76,59.46,2.0,4.0,,True,False,False,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1960.0,,False,,
108241129,Berlin,Tempelhof_Tempelhof,Burgemeister Stra&szlig;e,83,12099,1056.0,760.0,296.0,88.2,3.0,1.0,12.0,True,False,False,False,True,yes,,central_heating,negotiable,,1972.0,,False,,
105575506,Berlin,Karow_Weißensee,M&uuml;nchehagenstr.,60,13125,570.49,415.14,155.35,47.17,1.5,,4.0,True,False,True,False,False,negotiable,roof_storey,central_heating,well_kept,normal,1998.0,,False,,
84450367,Berlin,Rosenthal_Pankow,no_information,,13439,756.16,521.16,190.0,72.89,3.0,,5.0,True,False,True,False,True,,other,central_heating,well_kept,normal,1983.0,,False,,
113215116,Berlin,Grünau_Köpenick,Schlierseestra&szlig;e,1,12527,658.34,506.34,67.0,46.97,1.0,2.0,,True,False,False,False,False,,apartment,central_heating,well_kept,,1901.0,,False,,0.0
115674036,Berlin,Charlottenburg_Charlottenburg,Schlossstr.,33,14059,670.0,575.0,55.0,35.0,1.0,1.0,4.0,False,False,True,False,False,negotiable,other,central_heating,modernized,normal,1905.0,2015.0,False,,
115629657,Berlin,Lichterfelde_Steglitz,Stanzer Zeile,7,12209,675.0,485.0,190.0,63.95,2.0,1.0,1.0,True,True,False,True,False,negotiable,apartment,central_heating,first_time_use_after_refurbishment,normal,1965.0,2020.0,False,,
111085218,Berlin,Alt_Hohenschönhausen_Hohenschönhausen,Strausberger Str.,14,13055,799.99,598.54,201.45,63.37,3.0,0.0,,False,True,False,False,False,,ground_floor,district_heating,fully_renovated,,1948.0,,False,,
111337456,Berlin,Köpenick_Köpenick,Gr&uuml;nauer Stra&szlig;e,83,12557,1550.0,1330.0,220.0,100.0,3.0,2.0,4.0,True,True,True,True,True,no,apartment,floor_heating,mint_condition,sophisticated,2015.0,,False,,
113647105,Berlin,Grünau_Köpenick,Regattastra&szlig;e,112-120,12527,705.0,530.0,175.0,63.0,2.0,1.0,1.0,True,True,True,False,True,no,apartment,self_contained_central_heating,,,1998.0,,False,,1.0
106840114,Berlin,Charlottenburg_Charlottenburg,Horstweg,2,14059,2350.0,2050.0,300.0,148.0,4.0,3.0,,True,True,True,False,False,no,apartment,central_heating,first_time_use_after_refurbishment,sophisticated,,,False,,
107193931,Berlin,Wannsee_Zehlendorf,Tillmannsweg,11,14109,1647.8,1393.66,174.62,81.98,2.0,1.0,3.0,True,True,True,True,False,,apartment,oil_heating,first_time_use_after_refurbishment,sophisticated,1920.0,2019.0,False,F,1.0
111957457,Berlin,Wannsee_Zehlendorf,Kyllmannstra&szlig;e,17,14109,2695.0,2350.0,345.0,119.0,3.0,3.0,3.0,True,True,True,False,True,,roof_storey,gas_heating,first_time_use,sophisticated,2019.0,2019.0,True,,1.0
115412408,Berlin,Friedrichsfelde_Lichtenberg,Alt-Friedrichsfelde,77,10315,1161.0,949.0,212.0,91.11,4.0,4.0,,True,True,False,False,True,,apartment,district_heating,modernized,,1979.0,,False,NO_INFORMATION,
113653137,Berlin,Tiergarten_Tiergarten,Heidestra&szlig;e,19,10557,1839.78,1593.93,163.9,81.95,3.0,1.0,5.0,True,False,True,True,True,negotiable,apartment,district_heating,first_time_use,sophisticated,2019.0,2019.0,True,C,
113801239,Berlin,Friedrichsfelde_Lichtenberg,Gensinger Str.,94,10315,648.85,491.89,156.96,54.88,2.0,9.0,,False,True,False,False,True,,apartment,district_heating,first_time_use_after_refurbishment,,1979.0,,False,C,
111373637,Berlin,Wilmersdorf_Wilmersdorf,no_information,,10711,1586.3,1301.3,155.0,131.0,4.0,3.0,4.0,True,False,False,False,False,no,apartment,district_heating,modernized,normal,1910.0,2011.0,False,,
109901264,Berlin,Tiergarten_Tiergarten,Alt-Moabit,93,10559,1341.0,1087.0,151.0,95.0,4.5,3.0,4.0,False,False,False,False,False,negotiable,,central_heating,well_kept,normal,1865.0,,False,,
107297506,Berlin,Charlottenburg_Charlottenburg,Leibnizstr.,23,10625,689.0,525.0,164.0,43.48,1.0,5.0,,False,False,False,False,True,,,district_heating,first_time_use_after_refurbishment,,1969.0,,False,,
108193077,Berlin,Schmargendorf_Wilmersdorf,Hohenzollerndamm,82,14199,3212.96,2533.96,359.0,230.36,6.0,3.0,3.0,True,True,True,False,True,yes,apartment,district_heating,modernized,sophisticated,1915.0,2018.0,False,,
112794508,Berlin,Mitte_Mitte,Michaelkirchstra&szlig;e,21,10179,999.0,828.61,170.39,30.98,1.0,6.0,,False,False,True,True,True,,apartment,central_heating,first_time_use,,2018.0,,True,B,
107375188,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Schoenhauser Allee,xxx,10437,1110.0,860.0,250.0,65.0,2.0,2.0,4.0,True,True,False,False,False,,apartment,central_heating,,,,,False,,
106655327,Berlin,Wedding_Wedding,Gerichtstra&szlig;e,65-68,13347,499.0,429.0,70.0,19.5,1.0,4.0,,False,True,True,False,True,no,apartment,,first_time_use,sophisticated,2018.0,2018.0,True,,
113770178,Berlin,Kreuzberg_Kreuzberg,Stallschreiberstra&szlig;e,27,10179,900.0,900.0,,47.0,2.0,,,True,True,False,False,True,,apartment,,,,,,False,,
111414889,Berlin,Konradshöhe_Reinickendorf,Rabenhorststra&szlig;e,.,13505,1991.6,1434.6,332.0,193.87,4.5,0.0,,True,True,True,True,False,yes,apartment,central_heating,well_kept,normal,1996.0,2015.0,False,,
110418591,Berlin,Friedrichshain_Friedrichshain,Schreinerstra&szlig;e,8,10247,2200.0,1910.0,145.0,110.13,5.0,4.0,5.0,False,False,True,False,False,,maisonette,district_heating,,,1900.0,,False,D,
104645658,Berlin,Mitte_Mitte,Boyenstra&szlig;e,31,10115,2195.6,1866.26,329.34,109.78,4.0,1.0,6.0,True,False,False,False,True,negotiable,apartment,central_heating,first_time_use,luxury,2013.0,2018.0,False,,24.0
115687131,Berlin,Grünau_Köpenick,Regattastra&szlig;e,29,12527,1233.21,1050.19,119.34,79.56,2.0,4.0,,True,True,True,True,True,,apartment,central_heating,,,2017.0,,False,B,
110509617,Berlin,Friedrichshain_Friedrichshain,Langenbeckstra&szlig;e,2,10249,900.0,805.0,95.0,48.7,1.5,6.0,8.0,True,False,False,False,True,,apartment,central_heating,first_time_use,sophisticated,2018.0,,True,NO_INFORMATION,
110623153,Berlin,Zehlendorf_Zehlendorf,Machnower Str.,11,14165,543.7,470.38,33.09,32.44,1.0,1.0,,False,False,True,False,False,negotiable,apartment,central_heating,well_kept,normal,1910.0,,False,,
111201891,Berlin,Nikolassee_Zehlendorf,no_information,,14129,3592.3,2644.6,863.3,93.78,2.0,2.0,3.0,True,False,True,False,True,yes,apartment,floor_heating,well_kept,sophisticated,2015.0,,False,B,1.0
113826947,Berlin,Friedrichshain_Friedrichshain,Frankfurter Allee,33,10247,1985.0,1800.0,185.0,123.4,3.0,1.0,5.0,False,False,False,False,False,,apartment,self_contained_central_heating,first_time_use_after_refurbishment,sophisticated,1900.0,,False,,
113961278,Berlin,Lichterfelde_Steglitz,Hindenburgdamm,23,12203,561.0,396.9,87.0,39.77,1.5,0.0,,True,False,True,False,False,,ground_floor,central_heating,negotiable,,1970.0,,False,E,0.0
113582380,Berlin,Mitte_Mitte,Habersaathstra&szlig;e,15,10115,2184.24,1864.63,319.65,106.55,3.0,4.0,5.0,True,False,False,False,True,,roof_storey,floor_heating,first_time_use_after_refurbishment,luxury,1914.0,,False,,
113230101,Berlin,Hellersdorf_Hellersdorf,Kastanienallee,116,12627,528.0,439.0,89.0,35.69,1.0,5.0,,True,True,False,False,True,,apartment,central_heating,well_kept,,1985.0,,False,D,
107343730,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,Danziger Stra&szlig;e,73,10435,1269.28,1099.0,170.28,56.76,2.0,0.0,7.0,True,False,True,False,True,negotiable,apartment,central_heating,mint_condition,,2016.0,,False,,
111410750,Berlin,Karlshorst_Lichtenberg,Eginhardstra&szlig;e,6,10318,710.0,540.0,170.0,60.18,2.0,1.0,5.0,True,True,True,True,True,negotiable,other,central_heating,mint_condition,sophisticated,1997.0,,False,,10.0
110984540,Berlin,Französisch_Buchholz_Pankow,Eweststra&szlig;e,22,13127,754.61,613.61,98.0,54.5,2.0,,,False,True,False,False,False,,ground_floor,central_heating,,,1910.0,,False,F,
115556649,Berlin,Pankow_Pankow,Florastra&szlig;e,10,13187,1378.76,1148.96,229.8,71.81,3.0,2.0,5.0,False,False,False,False,False,,apartment,central_heating,refurbished,,,,False,,
113717347,Berlin,Tiergarten_Tiergarten,Bellevuestr.,1,10785,3593.17,2646.13,598.86,139.27,3.0,10.0,11.0,False,False,True,False,True,,apartment,central_heating,well_kept,normal,1995.0,,False,NO_INFORMATION,
